GEOID,latitude,longitude,job_gravity,rail_gravity,park_gravity,crime_gravity,crime_trend,building_permit_gravity,building_permit_trend,gentrifying
17031570300,41.804144852041176,-87.73079090816512,-0.07219979651219205,-0.37414822793141295,-0.08282153212896287,-1.368608676317294,-1.5458666798379201,0.3561318246512484,-0.7421513733123809,0
17031570400,41.804992099377685,-87.71913039075497,0.7447337929351607,-0.3286086357301661,1.1952580553199803,-1.3112555816515763,-1.2555291820902363,-0.8786972837036308,-0.6454451419036444,0
17031570500,41.798601489025415,-87.73245521544636,0.4125210880265364,-0.3641157602563758,-0.22436126245873483,-1.4184849779529216,-1.6285835525500567,-0.23911180151274353,-0.7887461939002262,0
17031580100,41.82805504290194,-87.69074630522682,-0.09951289304862694,-0.3777375713533307,-0.6095202970364298,-1.3541982430306259,-0.6547166428529295,-0.9607359484528276,-0.1364187056703889,0
17031580200,41.82677185288627,-87.69934773107254,0.22987840094856682,-0.4643161733426406,-0.4915112264038041,-1.553058787624784,-1.1326646747027174,-1.2483050426604765,-0.18477182137475737,0
17031580300,41.82518758819369,-87.70893395344291,-0.5121576357476401,-0.49467189394463495,-0.9439653923702721,-1.657633341848455,-0.9812507382127046,-1.26109595217129,-0.13817700078691178,0
17031580400,41.81527548859857,-87.70918446663367,-0.17468811301964807,-0.4543780123509236,-0.9628497245581212,-1.5958571081955728,-0.7935127513021075,-1.237118229415634,-0.44675779373660546,0
17031580501,41.81998598473179,-87.69949615979077,0.3924071952599558,-0.4610745108109729,-0.7771456884672764,-0.8566519927395193,-0.9023574497553665,-0.5931535856533693,-0.3781842841922292,0
17031580600,41.81739795042834,-87.69203144990652,-0.25542416590675615,-0.44346309593536676,0.6954791858908597,-0.8199601642933949,-0.6919328629329663,-0.9035764059808074,-0.5012649423488019,0
17031580700,41.817493651088114,-87.686845933792,-0.17415587391352583,-0.4165181799452714,-0.5528986864431639,-0.779460776388354,-0.5279010984021197,-0.7244627098615584,-0.32455628313829366,0
17031580800,41.81021971389725,-87.68664360022211,0.49797239892189055,-0.22314682514167694,-0.7941324485730492,-0.7154940014041634,-0.3197706621325988,-0.6365351563049213,-0.28851123324958305,0
17031590600,41.82683323816669,-87.67292441672902,-0.03624882702070488,-0.2895308126846664,-0.2766857014857943,-1.1672785668553443,-0.13088559994556304,-0.2558341042122824,0.044685691331425345,0
17031590700,41.82680672865803,-87.66376415476292,-0.4144761471647914,-0.3970085090957311,-0.6788588467571566,-1.700418275679819,0.5167021200087766,-1.2766244321111095,0.1730412348375652,0
17031600400,41.84171835840585,-87.64393217402714,0.7167781660576868,0.021700740473900054,0.6567931206875783,-1.1140296422298053,0.7299306686180281,0.747820396985111,2.062329337540961,0
